0,1.4878,-41
1,30.512,-47
0,38.512,-55
1,50.512,-57
0,94.512,-60
1,142.51,-71
0,54.512,-83
1,42.512,-61
0,30.512,-58
1,30.512,-55
0,42.512,-55
1,25.488,-58
0,45.488,-41
1,49.488,-36
0,41.488,-35
1,29.488,-37
0,5.4878,-40
1,5.4878,-46
0,5.4878,-46
1,17.488,-46
0,29.488,-43
1,33.488,-40
0,37.488,-39
1,41.488,-38
0,41.488,-37
1,29.488,-37
0,13.488,-40
1,6.5122,-44
0,18.512,-49
1,9.4878,-52
0,25.488,-45
1,33.488,-41
0,33.488,-39
1,29.488,-39
0,17.488,-40
1,10.512,-43
0,38.512,-50
1,30.512,-57
0,30.512,-55
1,38.512,-55
0,78.512,-57
1,102.51,-67
0,78.512,-73
1,82.512,-67
0,38.512,-68
1,22.512,-57
0,18.512,-53
1,9.4878,-52
0,41.488,-45
1,45.488,-37
0,37.488,-36
1,21.488,-38
0,21.488,-42
1,17.488,-42
0,17.488,-43
1,13.488,-43
0,9.4878,-44
1,5.4878,-45
0,1.4878,-46
1,37.488,-47
0,45.488,-38
1,45.488,-36
0,37.488,-36
1,21.488,-38
0,1.4878,-42
1,18.512,-47
0,18.512,-52
1,22.512,-52
0,90.512,-53
1,90.512,-70
0,102.51,-70
1,74.512,-73
0,46.512,-66
1,34.512,-59
0,22.512,-56
1,18.512,-53
0,5.4878,-52
1,21.488,-46
0,33.488,-42
1,45.488,-39
0,45.488,-36
1,37.488,-36
0,29.488,-38
1,13.488,-40
0,6.5122,-44
1,34.512,-49
0,38.512,-56
1,58.512,-57
0,22.512,-62
1,5.4878,-53
0,33.488,-46
1,41.488,-39
0,37.488,-37
1,5.4878,-38
0,6.5122,-46
1,14.512,-49
0,26.512,-51
1,54.512,-54
0,82.512,-61
1,58.512,-68
0,66.512,-62
1,86.512,-64
0,58.512,-69
1,30.512,-62
0,18.512,-55
1,18.512,-52
0,22.512,-52
1,14.512,-53
0,9.4878,-51
1,21.488,-45
0,29.488,-42
1,37.488,-40
0,37.488,-38
1,29.488,-38
0,29.488,-40
1,25.488,-40
0,25.488,-41
1,21.488,-41
0,25.488,-42
1,29.488,-41
0,37.488,-40
1,45.488,-38
0,45.488,-36
1,5.4878,-36
0,10.512,-46
1,30.512,-50
0,30.512,-55
1,30.512,-55
0,34.512,-55
1,30.512,-56
0,26.512,-55
1,22.512,-54
0,18.512,-53
1,18.512,-52
0,6.5122,-52
1,1.4878,-49
0,21.488,-47
1,29.488,-42
0,37.488,-40
1,45.488,-38
0,41.488,-36
1,33.488,-37
0,37.488,-39
1,37.488,-38
0,37.488,-38
1,37.488,-38
0,37.488,-38
1,37.488,-38
0,33.488,-38
1,29.488,-39
0,29.488,-40
1,37.488,-40
0,14.512,-38
1,42.512,-51
0,102.51,-58
1,66.512,-73
0,46.512,-64
1,38.512,-59
0,34.512,-57
1,30.512,-56
0,34.512,-55
1,34.512,-56
0,38.512,-56
1,82.512,-57
0,50.512,-68
1,30.512,-60
0,5.4878,-55
1,21.488,-46
0,33.488,-42
1,33.488,-39
0,29.488,-39
1,21.488,-40
0,17.488,-42
1,17.488,-43
0,17.488,-43
1,17.488,-43
0,9.4878,-43
1,9.4878,-45
0,5.4878,-45
1,17.488,-46
0,29.488,-43
1,10.512,-40
0,30.512,-50
1,58.512,-55
0,66.512,-62
1,42.512,-64
0,38.512,-58
1,42.512,-57
0,30.512,-58
1,30.512,-55
0,30.512,-55
1,30.512,-55
0,34.512,-55
1,42.512,-56
0,66.512,-58
1,6.5122,-64
0,9.4878,-49
1,25.488,-45
0,25.488,-41
1,17.488,-41
0,17.488,-43
1,17.488,-43
0,13.488,-43
1,5.4878,-44
0,2.5122,-46
1,10.512,-48
0,6.5122,-50
1,10.512,-49
0,10.512,-50
1,14.512,-50
0,5.4878,-51
1,5.4878,-46
0,10.512,-46
1,22.512,-50
0,34.512,-53
1,54.512,-56
0,90.512,-61
1,46.512,-70
0,38.512,-59
1,34.512,-57
0,38.512,-56
1,38.512,-57
0,50.512,-57
1,38.512,-60
0,66.512,-57
1,110.51,-64
0,58.512,-75
1,30.512,-62
0,26.512,-55
1,1.4878,-54
0,13.488,-47
1,17.488,-44
0,13.488,-43
1,13.488,-44
0,13.488,-44
1,9.4878,-44
0,17.488,-45
1,9.4878,-43
0,17.488,-45
1,9.4878,-43
0,9.4878,-45
1,9.4878,-45
0,13.488,-45
1,9.4878,-44
0,1.4878,-45
1,14.512,-47
0,14.512,-51
1,34.512,-51
0,34.512,-56
1,34.512,-56
0,34.512,-56
1,42.512,-56
0,46.512,-58
1,66.512,-59
0,90.512,-64
1,86.512,-70
0,66.512,-69
1,66.512,-64
0,14.512,-64
1,5.4878,-51
0,29.488,-46
1,41.488,-40
0,45.488,-37
1,41.488,-36
0,17.488,-37
1,1.4878,-43
0,6.5122,-47
1,6.5122,-49
0,1.4878,-49
1,9.4878,-47
0,17.488,-45
1,17.488,-43
0,21.488,-43
1,21.488,-42
0,2.5122,-42
1,26.512,-48
0,34.512,-54
1,50.512,-56
0,98.512,-60
1,50.512,-72
0,22.512,-60
1,22.512,-53
0,22.512,-53
1,18.512,-53
0,26.512,-52
1,30.512,-54
0,54.512,-55
1,94.512,-61
0,54.512,-71
1,42.512,-61
0,30.512,-58
1,10.512,-55
0,17.488,-50
1,37.488,-43
0,45.488,-38
1,41.488,-36
0,41.488,-37
1,25.488,-37
0,17.488,-41
1,21.488,-43
0,21.488,-42
1,21.488,-42
0,33.488,-42
1,21.488,-39
0,6.5122,-42
1,22.512,-49
0,34.512,-53
1,34.512,-56
0,70.512,-56
1,50.512,-65
0,46.512,-60
1,38.512,-59
0,50.512,-57
1,34.512,-60
0,50.512,-56
1,34.512,-60
0,10.512,-56
1,29.488,-50
0,45.488,-40
1,49.488,-36
0,45.488,-35
1,41.488,-36
0,41.488,-37
1,41.488,-37
0,37.488,-37
1,33.488,-38
0,37.488,-39
1,41.488,-38
0,41.488,-37
1,41.488,-37
0,45.488,-37
1,41.488,-36
0,29.488,-37
1,9.4878,-40
0,26.512,-45
1,30.512,-54
0,26.512,-55
1,30.512,-54
0,38.512,-55
1,42.512,-57
0,82.512,-58
1,38.512,-68
0,30.512,-57
1,18.512,-55
0,14.512,-52
1,18.512,-51
0,14.512,-52
1,5.4878,-51
0,25.488,-46
1,41.488,-41
0,53.488,-37
1,45.488,-34
0,41.488,-36
1,37.488,-37
0,33.488,-38
1,33.488,-39
0,33.488,-39
1,37.488,-39
0,41.488,-38
1,41.488,-37
0,45.488,-37
1,37.488,-36
0,29.488,-38
1,13.488,-40
0,10.512,-44
1,26.512,-50
0,42.512,-54
1,42.512,-58
0,42.512,-58
1,98.512,-58
0,78.512,-72
1,90.512,-67
0,58.512,-70
1,42.512,-62
0,38.512,-58
1,18.512,-57
0,1.4878,-52
1,25.488,-47
0,37.488,-41
1,37.488,-38
0,21.488,-38
1,21.488,-42
0,21.488,-42
1,21.488,-42
0,25.488,-42
1,29.488,-41
0,37.488,-40
1,37.488,-38
0,41.488,-38
1,37.488,-37
0,21.488,-38
1,2.5122,-42
0,18.512,-48
1,30.512,-52
0,38.512,-55
1,42.512,-57
0,66.512,-58
1,78.512,-64
0,58.512,-67
1,62.512,-62
0,70.512,-63
1,66.512,-65
0,34.512,-64
1,34.512,-56
0,30.512,-56
1,21.488,-55
0,37.488,-42
1,45.488,-38
0,41.488,-36
1,41.488,-37
0,33.488,-37
1,33.488,-39
0,29.488,-39
1,25.488,-40
0,17.488,-41
1,41.488,-43
0,41.488,-37
1,37.488,-37
0,37.488,-38
1,29.488,-38
0,13.488,-40
1,1.4878,-44
0,38.512,-47
1,34.512,-57
0,34.512,-56
1,30.512,-56
0,42.512,-55
1,38.512,-58
0,42.512,-57
1,42.512,-58
0,38.512,-58
1,30.512,-57
0,58.512,-55
1,42.512,-62
0,10.512,-58
1,13.488,-50
0,29.488,-44
1,41.488,-40
0,53.488,-37
1,53.488,-34
0,45.488,-34
1,37.488,-36
0,37.488,-38
1,37.488,-38
0,41.488,-38
1,45.488,-37
0,45.488,-36
1,37.488,-36
0,21.488,-38
1,5.4878,-42
0,18.512,-46
1,50.512,-52
0,38.512,-60
1,18.512,-57
0,18.512,-52
1,26.512,-52
0,22.512,-54
1,18.512,-53
0,14.512,-52
1,14.512,-51
0,14.512,-51
1,10.512,-51
0,9.4878,-50
1,25.488,-45
0,37.488,-41
1,53.488,-38
0,53.488,-34
1,41.488,-34
0,37.488,-37
1,29.488,-38
0,29.488,-40
1,29.488,-40
0,29.488,-40
1,37.488,-40
0,37.488,-38
1,41.488,-38
0,41.488,-37
1,45.488,-37
0,29.488,-36
1,13.488,-40
0,2.5122,-44
1,18.512,-48
0,14.512,-52
1,26.512,-51
0,22.512,-54
1,38.512,-53
0,22.512,-57
1,18.512,-53
0,14.512,-52
1,18.512,-51
0,26.512,-52
1,14.512,-54
0,5.4878,-51
1,17.488,-46
0,33.488,-43
1,41.488,-39
0,49.488,-37
1,53.488,-35
0,49.488,-34
1,53.488,-35
0,41.488,-34
1,41.488,-37
0,41.488,-37
1,37.488,-37
0,41.488,-38
1,41.488,-37
0,41.488,-37
1,45.488,-37
0,37.488,-36
1,29.488,-38
0,9.4878,-40
1,10.512,-45
0,26.512,-50
1,30.512,-54
0,42.512,-55
1,26.512,-58
0,18.512,-54
1,14.512,-52
0,18.512,-51
1,22.512,-52
0,34.512,-53
1,18.512,-56
0,34.512,-52
1,26.512,-56
0,17.488,-54
1,33.488,-43
0,45.488,-39
1,53.488,-36
0,53.488,-34
1,41.488,-34
0,33.488,-37
1,33.488,-39
0,37.488,-39
1,45.488,-38
0,45.488,-36
1,45.488,-36
0,45.488,-36
1,41.488,-36
0,25.488,-37
1,5.4878,-41
0,18.512,-46
1,46.512,-52
0,54.512,-59
1,54.512,-61
0,50.512,-61
1,58.512,-60
0,58.512,-62
1,34.512,-62
0,22.512,-56
1,18.512,-53
0,26.512,-52
1,26.512,-54
0,6.5122,-54
1,17.488,-49
0,33.488,-43
1,41.488,-39
0,49.488,-37
1,53.488,-35
0,53.488,-34
1,53.488,-34
0,45.488,-34
1,45.488,-36
0,45.488,-36
1,45.488,-36
0,45.488,-36
1,37.488,-36
0,25.488,-38
1,5.4878,-41
0,10.512,-46
1,30.512,-50
0,30.512,-55
1,26.512,-55
0,18.512,-54
1,18.512,-52
0,18.512,-52
1,14.512,-52
0,2.5122,-51
1,6.5122,-48
0,10.512,-49
1,6.5122,-50
0,10.512,-49
1,6.5122,-50
0,37.488,-49
1,45.488,-38
0,49.488,-36
1,49.488,-35
0,53.488,-35
1,53.488,-34
0,53.488,-34
1,53.488,-34
0,53.488,-34
1,57.488,-34
0,53.488,-33
1,53.488,-34
0,49.488,-34
1,37.488,-35
0,21.488,-38
1,14.512,-42
0,14.512,-51
1,10.512,-51
0,18.512,-50
1,34.512,-52
0,30.512,-56
1,30.512,-55
0,22.512,-55
1,22.512,-53
0,14.512,-53
1,33.488,-51
0,41.488,-39
1,49.488,-37
0,49.488,-35
1,45.488,-35
0,45.488,-36
1,37.488,-36
0,29.488,-38
1,17.488,-40
0,21.488,-43
1,25.488,-42
0,29.488,-41
1,41.488,-40
0,45.488,-37
1,49.488,-36
0,49.488,-35
1,41.488,-35
0,29.488,-37
1,9.4878,-40
0,14.512,-45
1,54.512,-51
0,86.512,-61
1,54.512,-69
0,86.512,-61
1,50.512,-69
0,58.512,-60
1,38.512,-62
0,46.512,-57
1,58.512,-59
0,38.512,-62
1,2.5122,-57
0,25.488,-48
1,45.488,-41
0,45.488,-36
1,29.488,-36
0,21.488,-40
1,21.488,-42
0,13.488,-42
1,17.488,-44
0,25.488,-43
1,25.488,-41
0,33.488,-41
1,45.488,-39
0,49.488,-36
1,53.488,-35
0,53.488,-34
1,37.488,-34
0,25.488,-38
1,5.4878,-41
0,10.512,-46
1,26.512,-50
0,34.512,-54
1,58.512,-56
0,70.512,-62
1,66.512,-65
0,34.512,-64
1,26.512,-56
0,34.512,-54
1,30.512,-56
0,26.512,-55
1,18.512,-54
0,30.512,-52
1,10.512,-55
0,17.488,-50
1,33.488,-43
0,41.488,-39
1,45.488,-37
0,41.488,-36
1,37.488,-37
0,33.488,-38
1,29.488,-39
0,33.488,-40
1,33.488,-39
0,37.488,-39
1,37.488,-38
0,53.488,-38
1,49.488,-34
0,37.488,-35
1,21.488,-38
0,1.4878,-42
1,34.512,-47
0,30.512,-56
1,30.512,-55
0,34.512,-55
1,34.512,-56
0,30.512,-56
1,26.512,-55
0,30.512,-54
1,34.512,-55
0,42.512,-56
1,42.512,-58
0,10.512,-58
1,17.488,-50
0,33.488,-43
1,49.488,-39
0,49.488,-35
1,45.488,-35
0,45.488,-36
1,41.488,-36
0,37.488,-37
1,33.488,-38
0,33.488,-39
1,37.488,-39
0,37.488,-38
1,49.488,-38
0,49.488,-35
1,49.488,-35
0,45.488,-35
1,29.488,-36
0,13.488,-40
1,2.5122,-44
0,42.512,-48
1,54.512,-58
0,66.512,-61
1,106.51,-64
0,90.512,-74
1,94.512,-70
0,90.512,-71
1,58.512,-70
0,6.5122,-62
1,21.488,-49
0,37.488,-42
1,45.488,-38
0,49.488,-36
1,37.488,-35
0,29.488,-38
1,29.488,-40
0,29.488,-40
1,25.488,-40
0,21.488,-41
1,25.488,-42
0,29.488,-41
1,41.488,-40
0,45.488,-37
1,49.488,-36
0,37.488,-35
1,13.488,-38
0,14.512,-44
1,34.512,-51
0,58.512,-56
1,46.512,-62
0,42.512,-59
1,30.512,-58
0,34.512,-55
1,46.512,-56
0,34.512,-59
1,30.512,-56
0,2.5122,-55
1,17.488,-48
0,37.488,-43
1,37.488,-38
0,41.488,-38
1,37.488,-37
0,37.488,-38
1,37.488,-38
0,29.488,-38
1,29.488,-40
0,29.488,-40
1,25.488,-40
0,21.488,-41
1,29.488,-42
0,33.488,-40
1,37.488,-39
0,29.488,-38
1,9.4878,-40
0,30.512,-45
1,34.512,-55
0,34.512,-56
1,34.512,-56
0,34.512,-56
1,42.512,-56
0,34.512,-58
1,38.512,-56
0,42.512,-57
1,42.512,-58
0,38.512,-58
1,14.512,-57
0,37.488,-51
1,45.488,-38
0,45.488,-36
1,49.488,-36
0,45.488,-35
1,33.488,-36
0,33.488,-39
1,37.488,-39
0,33.488,-38
1,21.488,-39
0,17.488,-42
1,17.488,-43
0,25.488,-43
1,29.488,-41
0,29.488,-40
1,25.488,-40
0,29.488,-41
1,37.488,-40
0,21.488,-38
1,14.512,-42
0,38.512,-51
1,30.512,-57
0,26.512,-55
1,22.512,-54
0,18.512,-53
1,22.512,-52
0,26.512,-53
1,42.512,-54
0,18.512,-58
1,6.5122,-52
0,9.4878,-49
1,29.488,-45
0,41.488,-40
1,45.488,-37
0,45.488,-36
1,45.488,-36
0,45.488,-36
1,45.488,-36
0,29.488,-36
1,29.488,-40
0,21.488,-40
1,17.488,-42
0,21.488,-43
1,33.488,-42
0,37.488,-39
1,33.488,-38
0,33.488,-39
1,29.488,-39
0,25.488,-40
1,5.4878,-41
0,102.51,-46
1,78.512,-73
0,66.512,-67
1,38.512,-64
0,34.512,-57
1,38.512,-56
0,38.512,-57
1,34.512,-57
0,30.512,-56
1,34.512,-55
0,30.512,-56
1,29.488,-55
0,53.488,-40
1,49.488,-34
0,45.488,-35
1,29.488,-36
0,29.488,-40
1,29.488,-40
0,25.488,-40
1,25.488,-41
0,29.488,-41
1,37.488,-40
0,45.488,-38
1,45.488,-36
0,33.488,-36
1,13.488,-39
0,6.5122,-44
1,18.512,-49
0,22.512,-52
1,30.512,-53
0,38.512,-55
1,38.512,-57
0,26.512,-57
